Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-HRSD-00771,ServiceNow,Employee Center,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Search Shared Services ServiceNow Employee Center,User has ServiceNow access and Shared Services test data exists,"1. Open Employee Center.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00772,ServiceNow,Employee Center,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Create Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00773,ServiceNow,Employee Center,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Functional,Assign Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00774,ServiceNow,Employee Center,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,UI,Edit Employee Experience ServiceNow Employee Center,User has ServiceNow access and Employee Experience test data exists,"1. Open Employee Center.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00775,ServiceNow,Knowledge,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Clone Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00776,ServiceNow,Knowledge,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Update Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00777,ServiceNow,Knowledge,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Regression,Clone Corporate HR ServiceNow Knowledge,User has ServiceNow access and Corporate HR test data exists,"1. Open Knowledge.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00778,ServiceNow,Knowledge,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Functional,Close Shared Services ServiceNow Knowledge,User has ServiceNow access and Shared Services test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00779,ServiceNow,Knowledge,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Regression,Search Shared Services ServiceNow Knowledge,User has ServiceNow access and Shared Services test data exists,"1. Open Knowledge.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00780,ServiceNow,Knowledge,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Functional,Create Shared Services ServiceNow Knowledge,User has ServiceNow access and Shared Services test data exists,"1. Open Knowledge.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00781,ServiceNow,Knowledge,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Approve Employee Experience ServiceNow Knowledge,User has ServiceNow access and Employee Experience test data exists,"1. Open Knowledge.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00782,ServiceNow,Knowledge,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,UI,Search Employee Experience ServiceNow Knowledge,User has ServiceNow access and Employee Experience test data exists,"1. Open Knowledge.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00783,ServiceNow,Knowledge,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Delete Employee Experience ServiceNow Knowledge,User has ServiceNow access and Employee Experience test data exists,"1. Open Knowledge.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00784,ServiceNow,Lifecycle Event,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Create Corporate HR ServiceNow Lifecycle Event,User has ServiceNow access and Corporate HR test data exists,"1. Open Lifecycle Event.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00785,ServiceNow,Lifecycle Event,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Integration,Reject Corporate HR ServiceNow Lifecycle Event,User has ServiceNow access and Corporate HR test data exists,"1. Open Lifecycle Event.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00786,ServiceNow,Lifecycle Event,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,UI,Submit Corporate HR ServiceNow Lifecycle Event,User has ServiceNow access and Corporate HR test data exists,"1. Open Lifecycle Event.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00787,ServiceNow,Lifecycle Event,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Submit Shared Services ServiceNow Lifecycle Event,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Event.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00788,ServiceNow,Lifecycle Event,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Functional,Delete Shared Services ServiceNow Lifecycle Event,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Event.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00789,ServiceNow,Lifecycle Event,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Close Shared Services ServiceNow Lifecycle Event,User has ServiceNow access and Shared Services test data exists,"1. Open Lifecycle Event.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00790,ServiceNow,Lifecycle Event,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Close Employee Experience ServiceNow Lifecycle Event,User has ServiceNow access and Employee Experience test data exists,"1. Open Lifecycle Event.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00791,ServiceNow,Lifecycle Event,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Regression,Assign Employee Experience ServiceNow Lifecycle Event,User has ServiceNow access and Employee Experience test data exists,"1. Open Lifecycle Event.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00792,ServiceNow,Lifecycle Event,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Validate Employee Experience ServiceNow Lifecycle Event,User has ServiceNow access and Employee Experience test data exists,"1. Open Lifecycle Event.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
