Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-03965,Financial Services,KYC/AML,Compliance,Regression,Create Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Create action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Regression
SF-FSC-03966,Financial Services,KYC/AML,Compliance,Regression,Bulk Edit Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Bulk Edit action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Bulk Edit Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Regression
SF-FSC-03967,Financial Services,KYC/AML,Compliance,UI,Restore Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Restore action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,UI
SF-FSC-03968,Financial Services,KYC/AML,Compliance,UI,Archive Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,UI
SF-FSC-03969,Financial Services,KYC/AML,Compliance,UI,Sync Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Sync action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,UI
SF-FSC-03970,Financial Services,KYC/AML,Compliance,Integration,Reassign Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reassign action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Integration
SF-FSC-03971,Financial Services,KYC/AML,Compliance,Integration,Delete Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Delete action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Integration
SF-FSC-03972,Financial Services,KYC/AML,Compliance,Integration,Submit Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Submit action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Submit Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Integration
SF-FSC-03973,Financial Services,KYC/AML,Compliance,Security,Edit Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Edit action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Edit Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Security
SF-FSC-03974,Financial Services,KYC/AML,Compliance,Security,Restore Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Restore action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Security
SF-FSC-03975,Financial Services,KYC/AML,Compliance,Security,Archive Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Archive action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Security
SF-FSC-03976,Financial Services,KYC/AML,Compliance,Compliance,Search Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Search action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Search Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Compliance
SF-FSC-03977,Financial Services,KYC/AML,Compliance,Compliance,Sync Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Sync action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Compliance
SF-FSC-03978,Financial Services,KYC/AML,Compliance,Compliance,Export Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Export action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Compliance
SF-FSC-03979,Financial Services,KYC/AML,Compliance,Performance,Reassign Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reassign action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Performance
SF-FSC-03980,Financial Services,KYC/AML,Compliance,Performance,Reject Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reject action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Reject Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Performance
SF-FSC-03981,Financial Services,KYC/AML,Compliance,Performance,Share Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Share action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Performance
SF-FSC-03982,Financial Services,KYC/AML,Compliance,Data Migration,Sync Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Sync action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Sync Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Low,Data Migration
SF-FSC-03983,Financial Services,KYC/AML,Compliance,Data Migration,Reassign Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Reassign action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Reassign Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,Medium,Data Migration
SF-FSC-03984,Financial Services,KYC/AML,Compliance,Data Migration,Approve Compliance Financial Services KYC/AML,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to KYC/AML in Financial Services Cloud.\n2. Perform Approve action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Approve Compliance Financial Services KYC/AML completes with correct household/rollup data and compliance audit trail,High,Data Migration
