Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-CLI-02404,Veeva,Clinical,CTMS,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Archive Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02405,Veeva,Clinical,CTMS,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Validate Pharma Veeva CTMS,User has Veeva access and Pharma data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02406,Veeva,Clinical,CTMS,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Functional,Validate Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02407,Veeva,Clinical,CTMS,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Integration,Route Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02408,Veeva,Clinical,CTMS,Biotech,Author -> Review -> Sign -> Distribute -> Track,UI,Archive Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02409,Veeva,Clinical,CTMS,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Restore Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02410,Veeva,Clinical,CTMS,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Clone Biotech Veeva CTMS,User has Veeva access and Biotech data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02411,Veeva,Clinical,CTMS,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Security,Route Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02412,Veeva,Clinical,CTMS,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Route Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02413,Veeva,Clinical,CTMS,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Edit Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02414,Veeva,Clinical,CTMS,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,UI,Delete Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02415,Veeva,Clinical,CTMS,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Performance,Reject Medical Devices Veeva CTMS,User has Veeva access and Medical Devices data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02416,Veeva,Clinical,CTMS,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Regression,Search Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02417,Veeva,Clinical,CTMS,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,UI,Update Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02418,Veeva,Clinical,CTMS,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Data Migration,Update Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02419,Veeva,Clinical,CTMS,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Performance,Route Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02420,Veeva,Clinical,CTMS,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Integration,Route Consumer Health Veeva CTMS,User has Veeva access and Consumer Health data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02421,Veeva,Clinical,CTMS,CRO,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Escalate CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02422,Veeva,Clinical,CTMS,CRO,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Approve CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02423,Veeva,Clinical,CTMS,CRO,Author -> Review -> Sign -> Distribute -> Track,Security,Clone CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02424,Veeva,Clinical,CTMS,CRO,Plan -> Execute -> Verify -> Close -> Audit,Security,Search CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02425,Veeva,Clinical,CTMS,CRO,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Delete CRO Veeva CTMS,User has Veeva access and CRO data is available,"1. Open CTMS.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02426,Veeva,Clinical,CTMS,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Restore Manufacturing Veeva CTMS,User has Veeva access and Manufacturing data is available,"1. Open CTMS.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02427,Veeva,Clinical,CTMS,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Create Manufacturing Veeva CTMS,User has Veeva access and Manufacturing data is available,"1. Open CTMS.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02428,Veeva,Clinical,CTMS,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Integration,Reject Manufacturing Veeva CTMS,User has Veeva access and Manufacturing data is available,"1. Open CTMS.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-02429,Veeva,Clinical,CTMS,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,UI,Archive Manufacturing Veeva CTMS,User has Veeva access and Manufacturing data is available,"1. Open CTMS.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
