Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-10475,Financial Services,Cross‑Sell Opportunity,Investment Banking,Rollup Validation,Reject Investment Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Reject action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Cross‑Sell Opportunity B‑variant Reject execution respects household relationships, rollups, and regulatory controls",High,Rollup Validation
SF-FSC-10476,Financial Services,Cross‑Sell Opportunity,Investment Banking,Accessibility,Reject Investment Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Reject action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Cross‑Sell Opportunity B‑variant Reject execution respects household relationships, rollups, and regulatory controls",Medium,Accessibility
SF-FSC-10477,Financial Services,Cross‑Sell Opportunity,Insurance,Security,Clone Insurance Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Clone action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Cross‑Sell Opportunity B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Medium,Security
SF-FSC-10478,Financial Services,Cross‑Sell Opportunity,Insurance,Performance,View Insurance Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use View action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Cross‑Sell Opportunity B‑variant View execution respects household relationships, rollups, and regulatory controls",Low,Performance
SF-FSC-10479,Financial Services,Cross‑Sell Opportunity,Mortgage,Security,Approve Mortgage Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Approve action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Cross‑Sell Opportunity B‑variant Approve execution respects household relationships, rollups, and regulatory controls",Medium,Security
SF-FSC-10480,Financial Services,Cross‑Sell Opportunity,Mortgage,Integration,KYC Verify Mortgage Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use KYC Verify action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Cross‑Sell Opportunity B‑variant KYC Verify execution respects household relationships, rollups, and regulatory controls",High,Integration
SF-FSC-10481,Financial Services,Cross‑Sell Opportunity,Credit Card,API,Reject Credit Card Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Reject action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Cross‑Sell Opportunity B‑variant Reject execution respects household relationships, rollups, and regulatory controls",High,API
SF-FSC-10482,Financial Services,Cross‑Sell Opportunity,Credit Card,Mobile,Sync Credit Card Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Sync action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Cross‑Sell Opportunity B‑variant Sync execution respects household relationships, rollups, and regulatory controls",High,Mobile
SF-FSC-10483,Financial Services,Cross‑Sell Opportunity,Asset Management,Integration,Share Asset Management Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Share action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management Cross‑Sell Opportunity B‑variant Share execution respects household relationships, rollups, and regulatory controls",Low,Integration
SF-FSC-10484,Financial Services,Cross‑Sell Opportunity,Asset Management,API,Update Asset Management Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Asset Management data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Update action on a Asset Management record.\n3. Confirm data and compliance rules.,"Asset Management Cross‑Sell Opportunity B‑variant Update execution respects household relationships, rollups, and regulatory controls",Low,API
SF-FSC-10485,Financial Services,Cross‑Sell Opportunity,Brokerage,Rollup Validation,Reassign Brokerage Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Reassign action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Cross‑Sell Opportunity B‑variant Reassign execution respects household relationships, rollups, and regulatory controls",Medium,Rollup Validation
SF-FSC-10486,Financial Services,Cross‑Sell Opportunity,Brokerage,Data Migration,Delete Brokerage Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Brokerage data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Delete action on a Brokerage record.\n3. Confirm data and compliance rules.,"Brokerage Cross‑Sell Opportunity B‑variant Delete execution respects household relationships, rollups, and regulatory controls",Medium,Data Migration
SF-FSC-10487,Financial Services,Cross‑Sell Opportunity,Private Banking,Functional,Delete Private Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Delete action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Cross‑Sell Opportunity B‑variant Delete execution respects household relationships, rollups, and regulatory controls",High,Functional
SF-FSC-10488,Financial Services,Cross‑Sell Opportunity,Private Banking,Accessibility,Onboard Private Banking Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Private Banking data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Onboard action on a Private Banking record.\n3. Confirm data and compliance rules.,"Private Banking Cross‑Sell Opportunity B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Medium,Accessibility
SF-FSC-10489,Financial Services,Cross‑Sell Opportunity,Compliance,Regulatory Audit,Export Compliance Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Export action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Cross‑Sell Opportunity B‑variant Export execution respects household relationships, rollups, and regulatory controls",Medium,Regulatory Audit
SF-FSC-10490,Financial Services,Cross‑Sell Opportunity,Compliance,Accessibility,Share Compliance Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and Compliance data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Share action on a Compliance record.\n3. Confirm data and compliance rules.,"Compliance Cross‑Sell Opportunity B‑variant Share execution respects household relationships, rollups, and regulatory controls",High,Accessibility
SF-FSC-10491,Financial Services,Cross‑Sell Opportunity,AML/KYC,KYC/AML,Validate AML/KYC Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Validate action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Cross‑Sell Opportunity B‑variant Validate execution respects household relationships, rollups, and regulatory controls",High,KYC/AML
SF-FSC-10492,Financial Services,Cross‑Sell Opportunity,AML/KYC,Accessibility,Sync AML/KYC Financial Services Cross‑Sell Opportunity Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Cross‑Sell Opportunity in Financial Services Cloud.\n2. Use Sync action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Cross‑Sell Opportunity B‑variant Sync execution respects household relationships, rollups, and regulatory controls",High,Accessibility
