Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-HC-04241,Health,Provider Network,Payer,API,Restore Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Restore action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Payer Health Provider Network completes successfully with audit trail and data validation,Low,API
SF-HC-04242,Health,Provider Network,Payer,API,Bulk Edit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Bulk Edit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Payer Health Provider Network completes successfully with audit trail and data validation,High,API
SF-HC-04243,Health,Provider Network,Payer,API,Search Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Search action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Search Payer Health Provider Network completes successfully with audit trail and data validation,High,API
SF-HC-04244,Health,Provider Network,Payer,API,Route Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Route action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Route Payer Health Provider Network completes successfully with audit trail and data validation,High,API
SF-HC-04245,Health,Provider Network,Payer,FHIR API,Delete Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Delete action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Payer Health Provider Network completes successfully with audit trail and data validation,High,FHIR API
SF-HC-04246,Health,Provider Network,Payer,FHIR API,Search Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Search action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Search Payer Health Provider Network completes successfully with audit trail and data validation,High,FHIR API
SF-HC-04247,Health,Provider Network,Payer,FHIR API,Edit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Edit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Edit Payer Health Provider Network completes successfully with audit trail and data validation,Low,FHIR API
SF-HC-04248,Health,Provider Network,Payer,FHIR API,Bulk Edit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Bulk Edit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Payer Health Provider Network completes successfully with audit trail and data validation,Low,FHIR API
SF-HC-04249,Health,Provider Network,Payer,HIPAA Compliance,Export Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Export action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Export Payer Health Provider Network completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-04250,Health,Provider Network,Payer,HIPAA Compliance,Create Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Create action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Create Payer Health Provider Network completes successfully with audit trail and data validation,Medium,HIPAA Compliance
SF-HC-04251,Health,Provider Network,Payer,HIPAA Compliance,Sync Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Sync action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Sync Payer Health Provider Network completes successfully with audit trail and data validation,Medium,HIPAA Compliance
SF-HC-04252,Health,Provider Network,Payer,HIPAA Compliance,Restore Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Restore action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Payer Health Provider Network completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-04253,Health,Provider Network,Payer,Care Workflow,Reassign Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Reassign action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Payer Health Provider Network completes successfully with audit trail and data validation,Low,Care Workflow
SF-HC-04254,Health,Provider Network,Payer,Care Workflow,Schedule Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Schedule action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Care Workflow
SF-HC-04255,Health,Provider Network,Payer,Care Workflow,Clone Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Clone action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Payer Health Provider Network completes successfully with audit trail and data validation,High,Care Workflow
SF-HC-04256,Health,Provider Network,Payer,Care Workflow,Approve Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Approve action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Payer Health Provider Network completes successfully with audit trail and data validation,Low,Care Workflow
SF-HC-04257,Health,Provider Network,Payer,Consent Validation,Create Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Create action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Create Payer Health Provider Network completes successfully with audit trail and data validation,High,Consent Validation
SF-HC-04258,Health,Provider Network,Payer,Consent Validation,Submit Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Submit action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Payer Health Provider Network completes successfully with audit trail and data validation,Medium,Consent Validation
SF-HC-04259,Health,Provider Network,Payer,Consent Validation,Validate Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Validate action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Payer Health Provider Network completes successfully with audit trail and data validation,Low,Consent Validation
SF-HC-04260,Health,Provider Network,Payer,Consent Validation,Route Payer Health Provider Network,User has Health Cloud access and Payer data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Route action on Payer record.\n3. Save and verify FHIR/HIPAA compliance.,Route Payer Health Provider Network completes successfully with audit trail and data validation,Low,Consent Validation
SF-HC-04261,Health,Provider Network,Provider,Functional,Archive Provider Health Provider Network,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Archive action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Provider Health Provider Network completes successfully with audit trail and data validation,High,Functional
SF-HC-04262,Health,Provider Network,Provider,Functional,Search Provider Health Provider Network,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Search action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Search Provider Health Provider Network completes successfully with audit trail and data validation,Low,Functional
SF-HC-04263,Health,Provider Network,Provider,Functional,Submit Provider Health Provider Network,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Submit action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Provider Health Provider Network completes successfully with audit trail and data validation,Low,Functional
SF-HC-04264,Health,Provider Network,Provider,Functional,Approve Provider Health Provider Network,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Approve action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Provider Health Provider Network completes successfully with audit trail and data validation,Low,Functional
SF-HC-04265,Health,Provider Network,Provider,Regression,View Provider Health Provider Network,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform View action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,View Provider Health Provider Network completes successfully with audit trail and data validation,Low,Regression
SF-HC-04266,Health,Provider Network,Provider,Regression,Share Provider Health Provider Network,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Provider Network in Health Cloud.\n2. Perform Share action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Share Provider Health Provider Network completes successfully with audit trail and data validation,Low,Regression
